,degree,video_id,duration,views,age,title,img,topic,subject
0,3,['bf1264iFr-w']," 1 hour, 16 minutes",206K views,12 years ago,Lecture 1 | Introduction to Linear Dynamical Systems,https://i.ytimg.com/vi/bf1264iFr-w/hqdefault.jpg?sqp=-oaymwEcCOADEI4CSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCfJNKK6dy1K1-7xTuisnXZA3r2PQ,"Linear Dynamic Systems, Markov Chains, and Centralities (I)",14.15[J] Networks
0,2,['IFdtkPRkHr0']," 1 hour, 7 minutes",151 views,3 years ago,Learning Representations of Large-scale Networks part 2,https://i.ytimg.com/vi/IFdtkPRkHr0/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDHMgOi4rZZn-ABFnZIWWD4qMVqmg,"Network Representations, Measures, and Metrics (II)",14.15[J] Networks
0,9,['XwVZ5VttrW0']," 14 minutes, 51 seconds",11K views,2 years ago,Class 09: Erdos-Renyi Random Graph,https://i.ytimg.com/vi/XwVZ5VttrW0/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCtRgKsS6EK4yHh-qio7XHFZgPMHw,"Random Graph Models, Branching Processes, Phase Transition, and Connectedness (II)",14.15[J] Networks
0,1,['e5i8j4KUbeQ'], 31 minutes,431 views,9 months ago,"[CLVision @ CVPR2020] Invited Talk ""Measuring Representation Similarities..."" by Gemma Roig",https://i.ytimg.com/vi/e5i8j4KUbeQ/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDz8SZRnNRorEKd0JzyYUJTERxUMw,"Network Representations, Measures, and Metrics (I)",14.15[J] Networks
0,0,['1DKZPxWdngc'], 17 minutes,3.9K views,1 year ago,Networked Economy Explained,https://i.ytimg.com/vi/1DKZPxWdngc/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAoZm9mc5IVjZI72l9yQiigdm-6Bw,"Introduction to Social, Economic, and Technological Networks",14.15[J] Networks
0,9,['OdMRFvK7-9I'], 52 minutes,88 views,3 months ago,Lecture 23: Emergence of giant component in Erdos-Renyi random graphs,https://i.ytimg.com/vi/OdMRFvK7-9I/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBqnOHvLnqTMk7n98EdzYVbJf7fWg,"Random Graph Models, Branching Processes, Phase Transition, and Connectedness (II)",14.15[J] Networks
0,3,['nnssRe5DewE']," 11 minutes, 49 seconds",146K views,9 years ago,"Markov Matrices | MIT 18.06SC Linear Algebra, Fall 2011",https://i.ytimg.com/vi/nnssRe5DewE/hqdefault.jpg?sqp=-oaymwEcCOADEI4CSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDc5DzG8ZhaA_rxPXbYJuVpNU8ObQ,"Linear Dynamic Systems, Markov Chains, and Centralities (I)",14.15[J] Networks
0,9,['eKEY1Y_mckk']," 1 hour, 24 minutes",271 views,3 months ago,Inference on Random Factor Graphs,https://i.ytimg.com/vi/eKEY1Y_mckk/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCbjQNk3t40cC8eC_lNxNOP5b4sGw,"Random Graph Models, Branching Processes, Phase Transition, and Connectedness (II)",14.15[J] Networks
0,3,['2opZNNZEv00']," 7 minutes, 59 seconds",799 views,2 years ago,4.9 Dynamical Systems and Markov Chains Part 1,https://i.ytimg.com/vi/2opZNNZEv00/hqdefault.jpg?sqp=-oaymwEcCOADEI4CSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDC90ktB9jwSiHldg12a1MO9nBYIg,"Linear Dynamic Systems, Markov Chains, and Centralities (I)",14.15[J] Networks
0,3,['1GKtfgwf3ig']," 6 minutes, 54 seconds",11K views,6 months ago,Markov Chains &amp; Transition Matrices,https://i.ytimg.com/vi/1GKtfgwf3ig/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLB53ShPJ6q0OSZYEDvevoePv4cmHg,"Linear Dynamic Systems, Markov Chains, and Centralities (I)",14.15[J] Networks
