,degree,video_id,duration,views,age,title,img,topic,subject
0,15,['RlQBEhLhM8Y']," 10 minutes, 15 seconds",8.8K views,2 years ago,Least squares using matrices | Lecture 26 | Matrix Algebra for Engineers,https://i.ytimg.com/vi/RlQBEhLhM8Y/hqdefault.jpg?sqp=-oaymwEcCOADEI4CSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBJN-StQBPko7MtLPVSMa_LYeFhEg,Least squares approximations,18.06 Linear Algebra
0,20,['j2B_vcp3tUQ']," 7 minutes, 20 seconds",564K views,4 years ago,Find Eigenvalues of 3x3 Matrix,https://i.ytimg.com/vi/j2B_vcp3tUQ/hqdefault.jpg?sqp=-oaymwEcCOADEI4CSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLABAGDzOic3HLdtfAWGdxLmZmsjJA,Eigenvalues and eigenvectors,18.06 Linear Algebra
0,22,['lGGDIGizcQ0'], 51 minutes,39K views,1 year ago,24. Markov Matrices; Fourier Series,https://i.ytimg.com/vi/lGGDIGizcQ0/hqdefault.jpg?sqp=-oaymwEcCOADEI4CSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAU6zECR66RZyzu5-azPaCRfHxDWw,Markov matrices,18.06 Linear Algebra
0,21,['U8R54zOTVLw'],"nalizing a Matrix by MIT OpenCourseWare 4 years ago 11 minutes, 37 seconds",118K views,4 years ago,Diagonalizing a Matrix,https://i.ytimg.com/vi/U8R54zOTVLw/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBIjFbgWmHvSGIkw2gv_fA23-oXRA,Diagonalization,18.06 Linear Algebra
0,15,['ZLpghbZTkiA'], 27 minutes,225 views,9 months ago,Least Squares Approximations,https://i.ytimg.com/vi/ZLpghbZTkiA/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCEesLZt56kIUBvjHw4g4U9d1Sh5Q,Least squares approximations,18.06 Linear Algebra
0,20,['ihscX_B1BoA']," 10 minutes, 23 seconds",27K views,4 years ago,[Linear Algebra] Eigenvectors and Eigenvalues,https://i.ytimg.com/vi/ihscX_B1BoA/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBgstJhlbaMbomZnZVXDsXTaPQy4A,Eigenvalues and eigenvectors,18.06 Linear Algebra
0,22,['1GKtfgwf3ig']," 6 minutes, 54 seconds",11K views,6 months ago,Markov Chains &amp; Transition Matrices,https://i.ytimg.com/vi/1GKtfgwf3ig/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLB53ShPJ6q0OSZYEDvevoePv4cmHg,Markov matrices,18.06 Linear Algebra
0,21,['EJG6gBeVdfw'],"nalization & Eigenbases by Dr. Trefor Bazett 2 years ago 9 minutes, 46 seconds",19K views,2 years ago,Visualizing Diagonalization &amp; Eigenbases,https://i.ytimg.com/vi/EJG6gBeVdfw/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCWpuERpUMjrusyomgo-PYIt90YDA,Diagonalization,18.06 Linear Algebra
0,15,['5XI_k_tn4B4']," 11 minutes, 1 second",58K views,1 year ago,Principle of Least square II  Method Of least Square [Methodology],https://i.ytimg.com/vi/5XI_k_tn4B4/hqdefault.jpg?sqp=-oaymwEcCOADEI4CSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLA9n0omHcFNDuudNEFP7E71t1-_Zw,Least squares approximations,18.06 Linear Algebra
0,22,['xtMzTXHO_zA'], 17 minutes,31K views,4 years ago,Powers of Matrices and Markov Matrices,https://i.ytimg.com/vi/xtMzTXHO_zA/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCRNfHdK2PuVqzXlBBAXMXToqFG2A,Markov matrices,18.06 Linear Algebra
0,21,['2nLtBBatGt8'],"nalising a 2x2 matrix by Maths with Jay 4 years ago 7 minutes, 29 seconds",164K views,4 years ago,Diagonalising a 2x2 matrix,https://i.ytimg.com/vi/2nLtBBatGt8/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCHBnqieQktoXPFFnMdkSE7CvNKXQ,Diagonalization,18.06 Linear Algebra
0,22,['i3AkTO9HLXo']," 9 minutes, 24 seconds",82K views,5 months ago,Markov Chains Clearly Explained! Part - 1,https://i.ytimg.com/vi/i3AkTO9HLXo/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDzZFdV3drtxG0846UwTH2QuT_NxQ,Markov matrices,18.06 Linear Algebra
0,21,['EblrLncv7a0'],nalize 3x3 matrix by Dr Peyam 1 year ago 23 minutes,65K views,1 year ago,Diagonalize 3x3 matrix,https://i.ytimg.com/vi/EblrLncv7a0/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDoiVNGGocMDPvA4q8Lf-Jvz1jPHA,Diagonalization,18.06 Linear Algebra
0,22,['Flj52QaHYVU']," 4 minutes, 11 seconds",122K views,8 years ago,Markov Chains Transition Matrices,https://i.ytimg.com/vi/Flj52QaHYVU/hqdefault.jpg?sqp=-oaymwEcCOADEI4CSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDmX_wSvYynYLeqpsixzMVp_ACFPA,Markov matrices,18.06 Linear Algebra
