,degree,video_id,duration,views,age,title,img,topic,subject
0,19,['BEYmkzruTVQ']," 3 minutes, 22 seconds",341 views,1 year ago,Montana EPAS - Domain 1: Planning and Preparation,https://i.ytimg.com/vi/BEYmkzruTVQ/hqdefault.jpg?sqp=-oaymwEcCOADEI4CSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDJDTF0Y42zSOmNGHmT605UyB8tcA,Learning Domain Structures 1,9.66[J] Computational Cognitive Science
0,22,['zMz4fX3SShM']," 1 hour, 47 minutes",14K views,3 years ago,"Eva Silverstein | Horizon Physics: Cosmology, Black Holes, and String Theory - 1 of 2",https://i.ytimg.com/vi/zMz4fX3SShM/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDb-5tc5-ATbsbPug2pPQ30AjOY5Q,Causal Theories 1,9.66[J] Computational Cognitive Science
0,23,['3z8sDiaY65Y']," 10 minutes, 38 seconds",84K views,5 years ago,PHILOSOPHY - Epistemology: Analyzing Knowledge #3 (Causal and Reliabilist Theories) [HD],https://i.ytimg.com/vi/3z8sDiaY65Y/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCMfvfJZQhN-NXCiF8qyYrfIweG0A,Causal Theories 2,9.66[J] Computational Cognitive Science
0,24,['Jv18JGOk06o'], 15 minutes,195K views,9 years ago,How to Deliver a Great Presentation: Project Management,https://i.ytimg.com/vi/Jv18JGOk06o/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBE9kK82QUTHCmJUnqTZ0V8Ija2TQ,Project Presentations,9.66[J] Computational Cognitive Science
0,19,['-QLVKDJZanU'], 15 minutes,264 views,4 months ago,EC-Council CCISO  Domain 1 - Governance and Risk Management  | CCISO Certification Training,https://i.ytimg.com/vi/-QLVKDJZanU/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCM6NH-7fac684O336xO3bd56HEAQ,Learning Domain Structures 1,9.66[J] Computational Cognitive Science
0,22,['3Or-jq3G1g8']," 8 minutes, 37 seconds",37K views,2 years ago,Attribution Theories: Part 1 (Learn Social Psychology Fundamentals),https://i.ytimg.com/vi/3Or-jq3G1g8/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDWU3SSW2sqfXNX63kObjTysZ04ZQ,Causal Theories 1,9.66[J] Computational Cognitive Science
0,23,['nB2ZRHS2RUE']," 4 minutes, 38 seconds",141K views,6 years ago,Attribution Theory - Basic covariation | Individuals and Society | MCAT | Khan Academy,https://i.ytimg.com/vi/nB2ZRHS2RUE/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAfrh_8LfWzbGJqa__4zZOaHF94-A,Causal Theories 2,9.66[J] Computational Cognitive Science
0,24,['W3HZJUL9aqI']," 5 minutes, 2 seconds",72K views,4 years ago,Project Management Presentations: How to Present a Project Plan,https://i.ytimg.com/vi/W3HZJUL9aqI/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLA9CTpm3lPH1jeW-ANDR9ClDicekw,Project Presentations,9.66[J] Computational Cognitive Science
0,22,['FlBFdEgrTBM']," 6 minutes, 9 seconds",211K views,5 years ago,"1.3 Exploratory, Descriptive and Explanatory Nature Of Research",https://i.ytimg.com/vi/FlBFdEgrTBM/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCTY4NYYD9GAcRDNWfxz9XOMLPuGw,Causal Theories 1,9.66[J] Computational Cognitive Science
0,23,['5hYBeFNSv2o']," 4 minutes, 5 seconds",261K views,2 years ago,WTF is Quantum Retrocausality? (ft. Physics Girl),https://i.ytimg.com/vi/5hYBeFNSv2o/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCd-9xDkdvROMTM5JnOLMNbKpmINQ,Causal Theories 2,9.66[J] Computational Cognitive Science
